수집시각,순위,제목,저자,출판사,링크,이미지URL,이전순위,순위변동
2026-07-31 06:31,27,2027 유휘운 행정법총론 요약노트 + 기출문제 (요.플.) [회독용 암기 APP 제공],유휘운,넥스트스터디(모두공북스),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398195280,https://image.aladin.co.kr/product/39819/52/cover500/k982130601_2.jpg,85,↑58
2026-07-31 06:31,28,유럽 도시 기행 3,유시민,생각의길,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397155927,https://image.aladin.co.kr/product/39715/59/cover500/8965138310_1.jpg,29,↑1
2026-07-31 06:31,29,누구에게나 가슴을 후벼파는 대사 한마디가 있다,정덕현,서교책방,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398284528,https://image.aladin.co.kr/product/39828/45/cover500/k682130712_1.jpg,62,↑33
2026-07-31 06:31,30,"큰별쌤 최태성의 별별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365659530,https://image.aladin.co.kr/product/36565/95/cover500/k242039142_2.jpg,,NEW
2026-07-31 06:31,31,알라딘 크레마C,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355168601,https://image.aladin.co.kr/product/35516/86/cover500/g942432166_01.jpg,51,↑20
2026-07-31 06:31,32,トランスフォ-マ-FANBOOK2026,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399558702,https://image.aladin.co.kr/product/39955/87/cover500/4065434386_1.jpg,,NEW
2026-07-31 06:31,33,"2026 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,이투스북,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=378969617,https://image.aladin.co.kr/product/37896/96/cover500/k082033624_2.jpg,43,↑10
2026-07-31 06:31,34,얼굴만으론 좋아할 수 없어요 17 (한정판),"안자이 카린, 이소연",서울미디어코믹스(서울문화사),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399403043,https://image.aladin.co.kr/product/39940/30/cover500/k342130224_1.jpg,20,↓14
2026-07-31 06:31,35,어떻게 살아낼 것인가,"짐 콜린스, 고영훈, 윤영호",필름(Feelm),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397822311,https://image.aladin.co.kr/product/39782/23/cover500/k192130202_1.jpg,18,↓17
2026-07-31 06:31,36,부의 갈림길,오건영,포레스트북스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394438909,https://image.aladin.co.kr/product/39443/89/cover500/k232139499_1.jpg,87,↑51
2026-07-31 06:31,37,원피스,오다 에이치로,대원씨아이/DCW,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398410597,https://image.aladin.co.kr/product/39841/5/cover500/e102639165_a5f7.jpg,,NEW
2026-07-31 06:31,38,別冊フレンド 2026年 9月號,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398227900,https://image.aladin.co.kr/product/39841/5/cover500/e102639165_a5f7.jpg,,NEW
2026-07-31 06:31,39,싯다르타,"헤르만 헤세, 박병덕",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329596,https://image.aladin.co.kr/product/32/95/cover500/s062934786_1.jpg,10,↓29
2026-07-31 06:31,40,데이즈드 앤 컨퓨즈드 Dazed & Confused Korea A형 2026.8 (표지 : 제이홉),렉스트림 편집부,렉스트림(잡지),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397997076,https://image.aladin.co.kr/product/39799/70/cover500/k072130508_1.jpg,,NEW
2026-07-31 06:31,41,루리 드래곤,"신도 마사오키, 이루다",서울미디어코믹스/DCW,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399509009,https://image.aladin.co.kr/product/39950/90/cover500/e382639371_7fcb.jpg,12,↓29
2026-07-31 06:31,42,아코디언,천명관,창비,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395539828,https://image.aladin.co.kr/product/39553/98/cover500/8936439960_1.jpg,53,↑11
2026-07-31 06:31,43,ETS 토익 정기시험 기출문제집 1000 Vol. 5 Listening (리스닝),,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=380347074,https://image.aladin.co.kr/product/38034/70/cover500/8917243797_2.jpg,65,↑22
2026-07-31 06:31,44,새들의 사회성,편혜영,문학동네,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398981314,https://image.aladin.co.kr/product/39898/13/cover500/k102130920_1.jpg,63,↑19
